Tax Year,Resident Type,Place of Residence,Country,State,County,Income Class,Disclosure,Number of All Returns,NY AGI of All Returns (in thousands) *,Deductions of All Returns (in thousands),Dependent Exemptions of All Returns (in thousands),Taxable Income of All Returns (in thousands),Tax Before Credits of All Returns (in thousands),Tax Liability of All Returns (in thousands) **,Place of Residence Sort Order,Income Class Sort Order
2013,Full-Year Resident,Putnam,United States,New York,Putnam,"30,000 - 39,999",,"3,232","112,293.01","39,766.08","1,461.25","71,065.68","3,462.77","2,570.20",43,5
2013,Full-Year Resident,Putnam,United States,New York,Putnam,"40,000 - 49,999",,"2,809","126,064.07","37,757.79","1,359","86,947.28","4,478.35","3,789.86",43,6
2013,Full-Year Resident,Putnam,United States,New York,Putnam,"50,000 - 59,999",,"2,556","140,221.64","38,408.83","1,374","100,438.81","5,336.42","4,586.25",43,7
2013,Full-Year Resident,Putnam,United States,New York,Putnam,"60,000 - 74,999",,"3,137","211,076.10","51,918.87","1,983.22","157,174.02","8,632.82","7,586.37",43,8
2013,Full-Year Resident,Putnam,United States,New York,Putnam,"75,000 - 99,999",,"4,269","371,303.71","83,478.93","3,485.75","284,339.03","16,103.35","14,380.65",43,9
2013,Full-Year Resident,Putnam,United States,New York,Putnam,"100,000 - 199,999",,"8,886","1,232,586.82","220,420.66","10,291","1,001,875.16","62,906.16","57,277.27",43,10
2013,Full-Year Resident,Putnam,United States,New York,Putnam,"200,000 - 249,999",,"1,329","295,096.23","38,268.54","1,764","255,063.69","16,957.09","15,530.99",43,11
2013,Full-Year Resident,Putnam,United States,New York,Putnam,"250,000 - 499,999",,"1,306","427,250.73","36,694.99","1,696","388,859.73","26,222.77","23,674.59",43,12
2013,Full-Year Resident,Putnam,United States,New York,Putnam,"500,000 and over",,424,"499,288.51","13,664.41",516,"485,108.09","37,337.19","33,468.73",43,13
2013,Full-Year Resident,Putnam,United States,New York,Putnam,Total,,"46,474","3,568,648.27","676,218.91","26,128.48","2,910,270.29","184,874.59","163,442.17",43,14
2014,Full-Year Resident,Allegany,United States,New York,Allegany,"50,000 - 59,999",,"1,130","62,033.12","15,037.72",822,"46,173.40","2,392.62","2,023.50",8,7
2013,Full-Year Resident,Rensselaer,United States,New York,Rensselaer,"Under 5,000",,"11,377","-4,212.50","17,035.80",0,878.005,35.152,-769.966,44,1
2013,Full-Year Resident,Rensselaer,United States,New York,Rensselaer,"5,000 - 9,999",,"5,972","44,397.28","37,446.23",79.747,"6,871.30",274.941,"-1,061.92",44,2
2013,Full-Year Resident,Rensselaer,United States,New York,Rensselaer,"10,000 - 19,999",,"9,399","139,368.10","86,467.45","3,162.61","49,738.04","2,025.13","-2,150.03",44,3
2013,Full-Year Resident,Rensselaer,United States,New York,Rensselaer,"20,000 - 29,999",,"8,346","208,306.63","84,296.68","4,155.74","119,854.21","5,376.61","1,805.13",44,4
2013,Full-Year Resident,Rensselaer,United States,New York,Rensselaer,"30,000 - 39,999",,"6,944","242,126.20","74,697.14","3,482.40","163,946.66","8,009.45","5,971.29",44,5
2013,Full-Year Resident,Rensselaer,United States,New York,Rensselaer,"40,000 - 49,999",,"5,584","250,164.18","63,171.92","2,696","184,296.26","9,568.98","8,461.21",44,6
2013,Full-Year Resident,Rensselaer,United States,New York,Rensselaer,"50,000 - 59,999",,"4,584","250,983.88","55,586.96","2,427","192,969.92","10,359.07","9,397.87",44,7
2013,Full-Year Resident,Rensselaer,United States,New York,Rensselaer,"60,000 - 74,999",,"5,031","337,543.90","69,462.86","3,291","264,790.05","14,541.45","13,340.35",44,8
2013,Full-Year Resident,Rensselaer,United States,New York,Rensselaer,"75,000 - 99,999",,"6,145","531,885.55","96,136.71","4,999","430,749.84","24,330.13","22,372.59",44,9
2013,Full-Year Resident,Rensselaer,United States,New York,Rensselaer,"100,000 - 199,999",,"7,973","1,052,704.24","149,509.92","8,399","894,795.32","55,524.01","52,805.99",44,10
2013,Full-Year Resident,Rensselaer,United States,New York,Rensselaer,"200,000 - 249,999",,612,"135,684.93","13,066.61",681,"121,937.33","8,111.95","7,733.83",44,11
2013,Full-Year Resident,Rensselaer,United States,New York,Rensselaer,"250,000 - 499,999",,532,"173,251.69","12,228.56",566,"160,457.13","10,823.20","9,929.15",44,12
2013,Full-Year Resident,Rensselaer,United States,New York,Rensselaer,"500,000 and over",,144,"138,313.01","4,286.01",150,"133,877.00","9,877.98","9,297.95",44,13
2013,Full-Year Resident,Rensselaer,United States,New York,Rensselaer,Total,,"72,643","3,500,517.10","763,392.84","34,089.50","2,725,161.06","158,858.06","137,133.45",44,14
2013,Full-Year Resident,Rockland,United States,New York,Rockland,"Under 5,000",,"19,957","-299,446.30","29,313.73",1.587,"1,972.82",78.989,-728.526,45,1
2013,Full-Year Resident,Rockland,United States,New York,Rockland,"5,000 - 9,999",,"10,284","76,641.44","62,594.50",153.143,"13,893.80",555.943,"-1,258.60",45,2
2013,Full-Year Resident,Rockland,United States,New York,Rockland,"10,000 - 19,999",,"19,064","281,724.74","193,829.49","7,671.37","80,223.88","3,271.73","-9,060.12",45,3
2013,Full-Year Resident,Rockland,United States,New York,Rockland,"20,000 - 29,999",,"13,922","344,300.61","162,362.07","12,362.36","169,576.18","7,507.81",-789.541,45,4
2013,Full-Year Resident,Rockland,United States,New York,Rockland,"30,000 - 39,999",,"10,634","369,969.80","135,372.18","8,425.20","226,172.43","10,868.88","6,352.99",45,5
2013,Full-Year Resident,Rockland,United States,New York,Rockland,"40,000 - 49,999",,"8,317","372,630.68","116,577.31","6,006.21","250,047.15","12,766.06","9,997.90",45,6
2013,Full-Year Resident,Rockland,United States,New York,Rockland,"50,000 - 59,999",,"6,825","374,218.54","104,487.19","4,877.14","264,854.22","14,084.74","11,661.47",45,7
2013,Full-Year Resident,Rockland,United States,New York,Rockland,"60,000 - 74,999",,"8,168","549,431.94","138,705.92","6,428.39","404,297.63","22,206.35","18,723.86",45,8
2013,Full-Year Resident,Rockland,United States,New York,Rockland,"75,000 - 99,999",,"10,517","913,905.85","210,698.74","9,394","693,813.10","39,380.15","33,630.02",45,9
2013,Full-Year Resident,Rockland,United States,New York,Rockland,"100,000 - 199,999",,"20,935","2,923,240.93","556,584.32","26,273","2,340,383.61","147,223.58","127,377.72",45,10
2013,Full-Year Resident,Rockland,United States,New York,Rockland,"200,000 - 249,999",,"3,638","807,225.02","112,059.54","5,273","689,892.49","45,847.01","39,200.05",45,11
2013,Full-Year Resident,Rockland,United States,New York,Rockland,"250,000 - 499,999",,"4,094","1,347,209.47","133,964.57","5,996","1,207,248.90","81,399.07","68,241.60",45,12
2013,Full-Year Resident,Rockland,United States,New York,Rockland,"500,000 and over",,"1,513","1,819,524.94","79,271.41","2,421","1,737,832.53","132,421.79","105,283.06",45,13
2013,Full-Year Resident,Rockland,United States,New York,Rockland,Total,,"137,868","9,880,577.65","2,035,820.97","95,282.40","8,080,208.73","517,612.09","408,631.89",45,14
2013,Full-Year Resident,St. Lawrence,United States,New York,St. Lawrence,"Under 5,000",,"7,266","-3,679.51","10,677.75",0,464.348,18.601,-632.587,46,1
2013,Full-Year Resident,St. Lawrence,United States,New York,St. Lawrence,"5,000 - 9,999",,"3,859","28,843.50","25,108.12",62.008,"3,673.37",146.927,-793.344,46,2
2013,Full-Year Resident,St. Lawrence,United States,New York,St. Lawrence,"10,000 - 19,999",,"6,552","97,504.24","63,990.91","2,660.86","30,852.47","1,251.82","-2,098.20",46,3
2013,Full-Year Resident,St. Lawrence,United States,New York,St. Lawrence,"20,000 - 29,999",,"5,176","127,559.06","56,106.14","3,426.34","68,026.58","2,994.72",316.97,46,4
2013,Full-Year Resident,St. Lawrence,United States,New York,St. Lawrence,"30,000 - 39,999",,"3,740","130,191.50","42,460.54","2,560","85,170.95","4,053.19","2,669.30",46,5
2013,Full-Year Resident,St. Lawrence,United States,New York,St. Lawrence,"40,000 - 49,999",,"2,979","133,527.07","36,188.21","2,062","95,276.87","4,790.33","4,051.21",46,6
2013,Full-Year Resident,St. Lawrence,United States,New York,St. Lawrence,"50,000 - 59,999",,"2,376","130,264.67","31,040.14","1,908","97,316.53","5,064.81","4,413.35",46,7
2013,Full-Year Resident,St. Lawrence,United States,New York,St. Lawrence,"60,000 - 74,999",,"2,767","185,474.40","37,561.38","2,280","145,633.03","7,893.99","7,160.27",46,8
2013,Full-Year Resident,St. Lawrence,United States,New York,St. Lawrence,"75,000 - 99,999",,"3,073","265,369.07","46,717.15","3,118","215,533.93","12,071.87","11,080.17",46,9
2013,Full-Year Resident,St. Lawrence,United States,New York,St. Lawrence,"100,000 - 199,999",,"2,948","378,370.89","50,852.47","3,382","324,136.42","19,961.97","18,843.85",46,10
2013,Full-Year Resident,St. Lawrence,United States,New York,St. Lawrence,"200,000 - 249,999",,161,"35,327.56","3,530.35",168,"31,629.21","2,102.58","2,058.63",46,11
2013,Full-Year Resident,St. Lawrence,United States,New York,St. Lawrence,"250,000 - 499,999",,160,"53,848.13","3,582.37",143,"50,122.76","3,390.59","3,100.74",46,12
2013,Full-Year Resident,St. Lawrence,United States,New York,St. Lawrence,"500,000 and over",,64,"75,550.69","1,315.59",52,"74,183.10","5,602.56","5,204.74",46,13
2013,Full-Year Resident,St. Lawrence,United States,New York,St. Lawrence,Total,,"41,121","1,638,151.26","409,131.11","21,822.21","1,222,019.55","69,343.96","55,375.09",46,14
2013,Full-Year Resident,Saratoga,United States,New York,Saratoga,"Under 5,000",,"15,934","-71,003.49","25,162.13",0,"1,720.08",68.864,-776.237,47,1
2013,Full-Year Resident,Saratoga,United States,New York,Saratoga,"5,000 - 9,999",,"8,081","59,943.47","48,443.26",79.884,"11,420.33",456.909,-620.877,47,2
2013,Full-Year Resident,Saratoga,United States,New York,Saratoga,"10,000 - 19,999",,"12,545","185,436.51","114,630.74","2,986.59","67,819.18","2,767.19","-1,239.19",47,3
2013,Full-Year Resident,Saratoga,United States,New York,Saratoga,"20,000 - 29,999",,"10,432","258,850.54","108,309.44","4,164.63","146,376.47","6,561.44","3,013.09",47,4
2013,Full-Year Resident,Saratoga,United States,New York,Saratoga,"30,000 - 39,999",,"8,581","298,760.07","94,643.36","3,798.50","200,318.21","9,780.06","7,722.50",47,5
2013,Full-Year Resident,Saratoga,United States,New York,Saratoga,"40,000 - 49,999",,"7,351","329,754.31","86,540.54","3,365","239,848.77","12,372.29","11,097.15",47,6
2013,Full-Year Resident,Saratoga,United States,New York,Saratoga,"50,000 - 59,999",,"6,132","336,442.53","77,592.63","3,239","255,610.90","13,645.89","12,607.04",47,7
2013,Full-Year Resident,Saratoga,United States,New York,Saratoga,"60,000 - 74,999",,"7,399","497,530.80","104,740.31","4,763","388,027.50","21,248.84","19,816.93",47,8
2013,Full-Year Resident,Saratoga,United States,New York,Saratoga,"75,000 - 99,999",,"9,846","856,092.33","156,406.40","8,366.20","691,319.73","39,036.99","36,559.59",47,9
2013,Full-Year Resident,Saratoga,United States,New York,Saratoga,"100,000 - 199,999",,"16,047","2,166,520.23","305,940.09","18,303","1,842,277.15","114,955.05","110,908.66",47,10
2013,Full-Year Resident,Saratoga,United States,New York,Saratoga,"200,000 - 249,999",,"1,620","358,122.52","35,328.00","2,045","320,749.51","21,335.39","20,748.90",47,11
2013,Full-Year Resident,Saratoga,United States,New York,Saratoga,"250,000 - 499,999",,"1,780","586,560.34","40,608.73","2,215","543,736.61","36,699.22","35,346.69",47,12
2013,Full-Year Resident,Saratoga,United States,New York,Saratoga,"500,000 and over",,594,"790,957.77","22,440.23",753,"767,764.54","59,727.60","56,289.90",47,13
2013,Full-Year Resident,Saratoga,United States,New York,Saratoga,Total,,"106,342","6,653,967.93","1,220,785.86","54,078.80","5,476,988.97","338,655.73","311,474.14",47,14
2013,Full-Year Resident,Schenectady,United States,New York,Schenectady,"Under 5,000",,"11,240",138.885,"18,525.22",0,887.205,35.5,-843.619,48,1
2013,Full-Year Resident,Schenectady,United States,New York,Schenectady,"5,000 - 9,999",,"6,557","48,698.27","41,852.06",115.477,"6,730.74",269.334,"-1,268.91",48,2
2013,Full-Year Resident,Schenectady,United States,New York,Schenectady,"10,000 - 19,999",,"10,695","157,661.12","99,510.50","4,045.12","54,105.50","2,199.57","-2,903.60",48,3
2013,Full-Year Resident,Schenectady,United States,New York,Schenectady,"20,000 - 29,999",,"8,635","214,574.13","89,050.57","4,676.64","120,846.92","5,390.79","1,563.75",48,4
2013,Full-Year Resident,Schenectady,United States,New York,Schenectady,"30,000 - 39,999",,"6,919","241,059.89","75,555.34","3,884","161,620.55","7,875.13","5,862.26",48,5
2013,Full-Year Resident,Schenectady,United States,New York,Schenectady,"40,000 - 49,999",,"5,346","239,196.62","62,361.64","2,818.88","174,016.10","8,967.95","7,971.91",48,6
2013,Full-Year Resident,Schenectady,United States,New York,Schenectady,"50,000 - 59,999",,"4,321","236,908.96","54,304.68","2,453","180,151.27","9,642.46","8,892.62",48,7
2013,Full-Year Resident,Schenectady,United States,New York,Schenectady,"60,000 - 74,999",,"4,647","311,232.09","65,431.36","3,110","242,690.73","13,289.36","12,372.04",48,8
2013,Full-Year Resident,Schenectady,United States,New York,Schenectady,"75,000 - 99,999",,"5,930","514,565.64","94,049.92","4,965","415,550.72","23,459.50","22,014.17",48,9
2013,Full-Year Resident,Schenectady,United States,New York,Schenectady,"100,000 - 199,999",,"7,851","1,044,701.30","151,365.08","8,540","884,796.22","54,999.84","52,999.26",48,10
2013,Full-Year Resident,Schenectady,United States,New York,Schenectady,"200,000 - 249,999",,611,"135,757.70","13,400.99",662,"121,694.72","8,094.92","7,920.58",48,11
2013,Full-Year Resident,Schenectady,United States,New York,Schenectady,"250,000 - 499,999",,656,"221,316.90","15,852.44",723,"204,741.46","13,839.88","13,292.41",48,12
2013,Full-Year Resident,Schenectady,United States,New York,Schenectady,"500,000 and over",,213,"261,406.96","8,585.07",214,"252,607.89","19,368.43","18,450.93",48,13
2013,Full-Year Resident,Schenectady,United States,New York,Schenectady,Total,,"73,621","3,627,218.46","789,844.86","36,207.11","2,820,440.04","167,432.67","146,323.78",48,14
2013,Full-Year Resident,Schoharie,United States,New York,Schoharie,"Under 5,000",,"2,390","-7,022.06","3,480.94",0,178.022,7.11,-310.117,49,1
2013,Full-Year Resident,Schoharie,United States,New York,Schoharie,"5,000 - 9,999",,"1,162","8,730.11","7,450.15",20.897,"1,259.07",50.375,-167.01,49,2
2013,Full-Year Resident,Schoharie,United States,New York,Schoharie,"10,000 - 19,999",,"1,895","27,895.38","18,266.46",579.256,"9,049.67",367.571,-427.521,49,3
2013,Full-Year Resident,Schoharie,United States,New York,Schoharie,"20,000 - 29,999",,"1,657","41,087.73","18,082.95",900.039,"22,104.74",976.073,227.61,49,4
2013,Full-Year Resident,Schoharie,United States,New York,Schoharie,"30,000 - 39,999",,"1,252","43,598.77","14,301.98",790,"28,506.79","1,359.47",951.542,49,5
2013,Full-Year Resident,Schoharie,United States,New York,Schoharie,"40,000 - 49,999",,"1,029","45,996.70","12,700.44",615,"32,681.26","1,646.10","1,412.72",49,6
2013,Full-Year Resident,Schoharie,United States,New York,Schoharie,"50,000 - 59,999",,828,"45,362.57","10,841.22",517,"34,004.35","1,781.82","1,606.16",49,7
2013,Full-Year Resident,Schoharie,United States,New York,Schoharie,"60,000 - 74,999",,896,"60,235.71","13,082.15",726,"46,427.55","2,497.78","2,237.72",49,8
2013,Full-Year Resident,Schoharie,United States,New York,Schoharie,"75,000 - 99,999",,983,"84,608.95","15,527.89",894,"68,187.06","3,823.49","3,547.56",49,9
2013,Full-Year Resident,Schoharie,United States,New York,Schoharie,"100,000 - 199,999",,"1,028","131,201.12","18,268.30","1,144","111,788.81","6,876.61","6,537.40",49,10
2013,Full-Year Resident,Schoharie,United States,New York,Schoharie,"200,000 - 249,999",,58,"12,808.78","1,413.14",59,"11,336.64",754.37,744.291,49,11
2013,Full-Year Resident,Schoharie,United States,New York,Schoharie,"250,000 - 499,999",,48,"14,772.79",843.597,28,"13,901.19",937.48,913.786,49,12
2013,Full-Year Resident,Schoharie,United States,New York,Schoharie,"500,000 and over",,14,"23,736.86",629.025,15,"23,092.83","1,929.64","1,868.89",49,13
2013,Full-Year Resident,Schoharie,United States,New York,Schoharie,Total,,"13,240","533,013.39","134,888.24","6,288.19","402,517.98","23,007.88","19,143.03",49,14
2013,Full-Year Resident,Schuyler,United States,New York,Schuyler,"Under 5,000",,"1,310","-1,252.64","2,069.75",0,98.534,3.953,-168.542,50,1
2013,Full-Year Resident,Schuyler,United States,New York,Schuyler,"5,000 - 9,999",,734,"5,458.41","4,779.34",4.994,674.075,26.991,-110.539,50,2
2013,Full-Year Resident,Schuyler,United States,New York,Schuyler,"10,000 - 19,999",,"1,300","19,170.08","12,266.08",402.401,"6,501.60",263.974,-276.799,50,3
2013,Full-Year Resident,Schuyler,United States,New York,Schuyler,"20,000 - 29,999",,"1,041","25,882.32","11,059.08",550.358,"14,272.88",633.36,179.28,50,4
2013,Full-Year Resident,Schuyler,United States,New York,Schuyler,"30,000 - 39,999",,783,"27,253.00","8,871.57",478,"17,903.43",856.261,572.363,50,5
2013,Full-Year Resident,Schuyler,United States,New York,Schuyler,"40,000 - 49,999",,604,"27,213.19","7,396.16",365,"19,452.03",983.024,846.982,50,6
2013,Full-Year Resident,Schuyler,United States,New York,Schuyler,"50,000 - 59,999",,512,"28,148.59","6,730.59",346,"21,072.00","1,101.49",969.102,50,7
2013,Full-Year Resident,Schuyler,United States,New York,Schuyler,"60,000 - 74,999",,598,"40,072.88","8,682.16",467,"30,923.72","1,653.78","1,513.48",50,8
2013,Full-Year Resident,Schuyler,United States,New York,Schuyler,"75,000 - 99,999",,581,"50,325.63","8,932.45",534,"40,859.18","2,286.46","2,025.33",50,9
2013,Full-Year Resident,Schuyler,United States,New York,Schuyler,"100,000 - 199,999",,552,"70,334.40","9,766.11",537,"60,031.28","3,693.20","3,425.60",50,10
2013,Full-Year Resident,Schuyler,United States,New York,Schuyler,"200,000 - 249,999",,29,"6,439.25",616.742,29,"5,793.51",385.798,359.166,50,11
2013,Full-Year Resident,Schuyler,United States,New York,Schuyler,"250,000 - 499,999",,37,"12,085.92",999.598,25,"11,061.32",746.012,650.377,50,12
2013,Full-Year Resident,Schuyler,United States,New York,Schuyler,"500,000 and over",,13,"14,905.91",242.102,11,"14,652.81","1,143.61","1,076.16",50,13
2013,Full-Year Resident,Schuyler,United States,New York,Schuyler,Total,,"8,094","326,036.92","82,411.73","3,749.75","243,296.36","13,777.90","11,061.95",50,14
